runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0609T193937Z_ZN6z8r,a9a,3,0.01,1.0,1024,2,4096,1,1,512,0.3728698597948106,0.372805862970692
0609T194458Z_quFtw8,a9a,1,0.01,5.0,512,128,4096,1,1,512,1.8651580948091888,1.573656749345092
0609T194108Z_0s7bk2,a9a,0,0.01,0.1,256,8,4096,1,1,512,0.3729850850059411,0.3729850850059411
0609T211121Z_KyjoWT,a9a,1,0.01,0.002,8192,128,4096,1,1,512,0.4562113183086943,0.4562113183086943
0609T194121Z_19Vzjp,a9a,4,0.01,10.0,512,128,4096,1,1,512,3.7642081579093007,0.7361848137651354
0609T194410Z_e2BrNo,a9a,1,0.01,0.5,512,16,4096,1,1,512,0.39894814899412573,0.3916059306010338
0609T194247Z_2i0ul9,a9a,0,0.01,0.2,1024,4,4096,1,1,512,0.37288344000793017,0.37288344000793017
0609T194058Z_M2yj8s,a9a,0,0.01,0.05,128,32,4096,1,1,512,0.3770840507442481,0.3770840507442481
0609T193932Z_QIM4Wz,a9a,3,0.01,2.0,128,2,4096,1,1,512,0.3888586023605464,0.3747383889834005
0609T194036Z_GcOkz7,a9a,0,0.01,0.002,512,1,4096,1,1,512,1.0015644426971562,1.0015644426971562
0609T194119Z_4cFqRJ,a9a,0,0.01,0.02,8,16,4096,1,1,512,0.4357067140120957,0.4357067140120957
0609T194054Z_oVLM07,a9a,0,0.01,0.5,4,16,4096,1,1,512,0.4320445489562511,0.4320445489562511
0609T194330Z_nejSOK,a9a,1,0.01,0.02,128,256,4096,1,1,512,0.3741615406879167,0.3741615406879167
0609T194005Z_3VNYdw,a9a,4,0.01,0.01,4,8,4096,1,1,512,0.3769781474340644,0.3761393794755313
0609T194019Z_QMTN3E,a9a,0,0.01,0.05,128,1,4096,1,1,512,0.3770273591686255,0.3770273591686255
0609T194003Z_30CwWA,a9a,4,0.01,0.02,2,128,4096,1,1,512,1.037773132571298,1.037773132571298
0609T200220Z_iN5twP,a9a,1,0.01,0.01,512,512,4096,1,1,512,0.4093267059710524,0.4093267059710524
0609T193940Z_P7nPF7,a9a,3,0.01,0.01,128,16,4096,1,1,512,1.205109383923696,1.205109383923696
0609T194321Z_18EppG,a9a,1,0.01,0.001,8,128,4096,1,1,512,0.5557469377593722,0.5557469377593722
0609T194316Z_GowZcL,a9a,1,0.01,1.0,256,128,4096,1,1,512,0.5450990897892597,0.5155434935015774
0609T194131Z_8wwwn4,a9a,0,0.01,0.02,256,256,4096,1,1,512,0.4362966995428999,0.4362966995428999
0609T194446Z_Sl0wVZ,a9a,1,0.01,1.0,512,128,4096,1,1,512,0.5383656528951212,0.5156982118909692
0609T194103Z_sEBv9E,a9a,4,0.01,0.001,64,16,4096,1,1,512,0.7793035314301802,0.7793035314301802
0609T194007Z_eHcC0V,a9a,3,0.01,2.0,512,32,4096,1,1,512,0.3741783459485829,0.3741783459485829
0609T193959Z_4QeDcY,a9a,4,0.01,2.0,256,1,4096,1,1,512,0.3905540625017892,0.3784024379569419
0609T194221Z_j2ouKP,a9a,0,0.01,0.02,512,256,4096,1,1,512,0.4359354811833664,0.4359354811833664
0609T201419Z_0JAqpi,a9a,3,0.01,0.01,4096,256,4096,1,1,512,1.510604530791317,1.510604530791317
0609T194026Z_Cg3dbu,a9a,4,0.01,5.0,4,256,4096,1,1,512,0.6013739476649733,0.6013739476649733
0609T194056Z_RPnmRK,a9a,0,0.01,0.002,256,32,4096,1,1,512,1.0014847744807285,1.0014847744807285
0609T194028Z_0iHWWi,a9a,4,0.01,2.0,256,64,4096,1,1,512,0.4327737182724996,0.4152626421052981
0609T201931Z_QL92EU,a9a,0,0.01,0.005,4096,1,4096,1,1,512,0.7507946665351748,0.7507946665351748
0609T194721Z_tL6oze,a9a,1,0.01,0.1,1024,64,4096,1,1,512,0.373286878009188,0.3730818264254247
0609T194303Z_9vg3Zs,a9a,1,0.01,0.2,2,32,4096,1,1,512,0.4244042364452159,0.4168756928238949
0609T194419Z_s5zkuN,a9a,1,0.01,2.0,8,128,4096,1,1,512,0.9589162175102596,0.8954037340999172
0609T194233Z_QJXxxr,a9a,0,0.01,0.02,64,256,4096,1,1,512,0.43572459318955536,0.43572459318955536
0609T201128Z_LZ6Ddq,a9a,3,0.01,0.002,2048,16,4096,1,1,512,1.4113249084778732,1.4113249084778732
0609T201205Z_hC1b2U,a9a,3,0.01,0.005,4096,32,4096,1,1,512,1.3846008844027835,1.3846008844027835
0609T194512Z_KBfwYa,a9a,1,0.01,0.1,1,32,4096,1,1,512,0.4876126234278651,0.43074244910939935
0609T194051Z_Pdsftp,a9a,4,0.01,0.01,512,128,4096,1,1,512,1.1889077202640492,1.1889077202640492
0609T194348Z_xYMzfg,a9a,1,0.01,0.02,2,256,4096,1,1,512,0.3791567489126591,0.3791567489126591
0609T194043Z_7woncz,a9a,3,0.01,0.001,32,256,4096,1,1,512,1.566748691440439,1.566748691440439
0609T201453Z_c5YU6q,a9a,4,0.01,0.002,8192,4,4096,1,1,512,0.3734531560794252,0.3734531560794252
0609T194119Z_9FnsIW,a9a,0,0.01,10.0,256,16,4096,1,1,512,2.939252967674883,1.5736567493450906
0609T194459Z_XYp548,a9a,1,0.01,0.005,1,1,4096,1,1,512,0.4834274235383944,0.4604963293852767
0609T201648Z_sxMJYr,a9a,4,0.01,0.05,4096,8,4096,1,1,512,0.3727298791285423,0.3727290414090119
0609T194758Z_rK1kgO,a9a,1,0.01,0.05,32,64,4096,1,1,512,0.3742600953536408,0.37360488029071937
0609T194215Z_uzwfQp,a9a,1,0.01,0.005,8,4,4096,1,1,512,0.3767872460716022,0.37659413973540895
0609T202508Z_cDcl31,a9a,0,0.01,0.001,8192,8,4096,1,1,512,1.1376001500252793,1.1376001500252793
0609T194025Z_NYUHyF,a9a,4,0.01,0.005,16,1,4096,1,1,512,0.3811247537405229,0.37712989757930737
0609T194130Z_bFdFpw,a9a,0,0.01,0.2,8,32,4096,1,1,512,0.3775394677382767,0.3775394677382767
0609T201710Z_Zo9vhy,a9a,4,0.01,0.5,8192,64,4096,1,1,512,0.3732686656233095,0.3732686656233095
0609T201837Z_2Bp5x0,a9a,4,0.01,10.0,2048,256,4096,1,1,512,0.7009187157098311,0.7009187157098311
0609T194329Z_fCq2w3,a9a,1,0.01,0.05,128,128,4096,1,1,512,0.373124849993109,0.3729588337443114
0609T200230Z_1szVbZ,a9a,1,0.01,0.001,32,512,4096,1,1,512,0.8241699536844459,0.8241699536844459
0609T194036Z_BdMEFM,a9a,0,0.01,0.5,2,8,4096,1,1,512,0.4943356257368031,0.4306472419783598
0609T201742Z_7UjcY9,a9a,0,0.01,0.1,2048,1,4096,1,1,512,0.3727966738694617,0.3727966738694617
0609T193934Z_sIoB4w,a9a,3,0.01,0.001,2,4,4096,1,1,512,1.325740050194021,1.325740050194021
0609T194005Z_qbOQhs,a9a,3,0.01,0.5,8,64,4096,1,1,512,0.6209422459428857,0.6209422459428857
0609T201039Z_LfkNPx,a9a,3,0.01,0.05,2048,4,4096,1,1,512,0.5124255048632245,0.5124255048632245
0609T194307Z_xOjYIx,a9a,0,0.01,0.5,16,32,4096,1,1,512,0.44623508186137945,0.400085191689582
0609T194255Z_4J1e7K,a9a,1,0.01,10.0,8,1,4096,1,1,512,4.925586309901157,1.5736567493450901
0609T202852Z_iSpQS0,a9a,0,0.01,0.002,4096,32,4096,1,1,512,1.0015644857325188,1.0015644857325188
0609T194352Z_QBbKfS,a9a,1,0.01,0.001,16,8,4096,1,1,512,0.3753586881320927,0.3753586881320927
0609T194756Z_RvW6Ga,a9a,1,0.01,2.0,32,256,4096,1,1,512,0.9637404553890414,0.833244018719919
0609T194220Z_AjEnBZ,a9a,0,0.01,1.0,32,2,4096,1,1,512,0.3887404180469355,0.3867787659327834
0609T193957Z_NgWDSK,a9a,3,0.01,5.0,4,256,4096,1,1,512,0.9648220378895888,0.6338444816118753
0609T194015Z_Y3d4wh,a9a,4,0.01,5.0,1,32,4096,1,1,512,1.4736959739630917,0.7752448755208619
0609T202435Z_ae7L1k,a9a,0,0.01,1.0,8192,16,4096,1,1,512,0.4642265497186546,0.4606770561216684
0609T194107Z_mx82Hq,a9a,0,0.01,0.05,512,1,4096,1,1,512,0.3768304785181617,0.3768304785181617
0609T200155Z_vlu6jN,a9a,3,0.01,0.02,64,512,4096,1,1,512,1.5106173844597444,1.5106173844597444
0609T193925Z_dDRhNq,a9a,3,0.01,0.01,1,1,4096,1,1,512,0.5600803748352682,0.5600803748352682
0609T194419Z_MhQRHz,a9a,1,0.01,0.1,512,256,4096,1,1,512,0.37364927865660896,0.37364927865660896
0609T201735Z_qdD9eR,a9a,4,0.01,0.2,8192,64,4096,1,1,512,0.3836780855758168,0.3836780855758168
0609T194304Z_eSOcOS,a9a,0,0.01,0.05,1024,8,4096,1,1,512,0.37684893085236215,0.37684893085236215
0609T194046Z_lnmlAY,a9a,0,0.01,0.1,4,8,4096,1,1,512,0.3818153436524851,0.38006412404259227
0609T201717Z_zV6yRB,a9a,4,0.01,0.005,4096,64,4096,1,1,512,1.077082312862157,1.077082312862157
0609T193943Z_L68nTO,a9a,3,0.01,0.005,256,8,4096,1,1,512,1.2051156645199481,1.2051156645199481
0609T193949Z_G6Hymz,a9a,4,0.01,0.005,2,1,4096,1,1,512,0.4112118230525743,0.4069600075511505
0609T193959Z_3FwJaU,a9a,4,0.01,1.0,64,16,4096,1,1,512,0.374099132655936,0.3736510053613822
0609T193925Z_olnz2o,a9a,3,0.01,0.005,16,1,4096,1,1,512,0.7497898116075992,0.7497898116075992
0609T194157Z_NWKUPE,a9a,4,0.01,2.0,32,256,4096,1,1,512,0.4627726312811473,0.4627726312811473
0609T194010Z_pAgxRC,a9a,4,0.01,10.0,256,1,4096,1,1,512,1.6599516253048514,1.117221645770339
0609T194004Z_FgcA71,a9a,4,0.01,0.2,128,16,4096,1,1,512,0.3729733153317696,0.3728745947208876
0609T194023Z_uY8wXz,a9a,4,0.01,0.2,512,1,4096,1,1,512,0.3747369066657024,0.3732792998324067
0609T194039Z_NFLvYX,a9a,0,0.01,0.2,128,4,4096,1,1,512,0.3733281746644807,0.3732600679228508
0609T204236Z_ZT12Ee,a9a,1,0.01,0.02,8192,2,4096,1,1,512,0.37273368047244587,0.37273368047244587
0609T194153Z_1pLnQF,a9a,4,0.01,5.0,1024,256,4096,1,1,512,0.7811845452185019,0.6303576341262359
0609T194042Z_dDgfgs,a9a,3,0.01,0.1,32,128,4096,1,1,512,1.1741347249258445,1.1741347249258445
0609T193927Z_UHv79F,a9a,3,0.01,0.2,32,1,4096,1,1,512,0.37371082170381204,0.37371082170381204
0609T194104Z_UeOZ9D,a9a,4,0.01,0.02,1024,1,4096,1,1,512,0.3729246641840444,0.3728381087640773
0609T200203Z_RCDakz,a9a,4,0.01,0.5,512,512,4096,1,1,512,0.8573743519737496,0.8573743519737496
0609T201738Z_N1AiFh,a9a,4,0.01,0.05,4096,128,4096,1,1,512,0.7910772229323768,0.7910772229323768
0609T200157Z_XJzcnN,a9a,4,0.01,0.005,128,512,4096,1,1,512,1.5041185557671493,1.5041185557671493
0609T194256Z_5NG9zU,a9a,1,0.01,0.5,64,8,4096,1,1,512,0.39015723882281295,0.3899641904409143
0609T200208Z_hG9mtZ,a9a,4,0.01,1.0,16,512,4096,1,1,512,0.6803216744899954,0.6803216744899954
0609T200208Z_RBMsj6,a9a,1,0.01,2.0,128,512,4096,1,1,512,0.8665998768466912,0.6889757195937573
0609T193946Z_XdPlPZ,a9a,4,0.01,0.002,2,1,4096,1,1,512,0.3971727851681092,0.3971727851681092
0609T194036Z_afRHuZ,a9a,0,0.01,10.0,2,4,4096,1,1,512,6.570920620982895,1.5736567493450897
0609T194434Z_qMfbZI,a9a,1,0.01,1.0,512,64,4096,1,1,512,0.5341470475891508,0.5119295312648833
0609T194102Z_TopIld,a9a,0,0.01,1.0,64,8,4096,1,1,512,0.4247152632133869,0.4247152632133869
0609T201911Z_OiZo9M,a9a,0,0.01,0.1,8192,2,4096,1,1,512,0.3727854699081788,0.3727854699081788
0609T194218Z_jDtHA2,a9a,1,0.01,5.0,256,2,4096,1,1,512,1.2069523269963949,0.6174896064661259
0609T194018Z_UVBBQ6,a9a,4,0.01,0.005,256,32,4096,1,1,512,0.6889311433885343,0.6889311433885343
0609T194021Z_dgdejN,a9a,0,0.01,0.05,4,2,4096,1,1,512,0.3806902752130785,0.3806902752130785
0609T212147Z_sVMdjq,a9a,1,0.01,0.02,4096,64,4096,1,1,512,0.3727335209784345,0.3727335209784345
0609T194400Z_l0rqBB,a9a,1,0.01,0.05,16,4,4096,1,1,512,0.3808251399466696,0.3768187907699013
0609T193953Z_SKFYC1,a9a,3,0.01,0.1,4,256,4096,1,1,512,1.2658111175441398,1.2658111175441398
0609T194240Z_nBWj1X,a9a,1,0.01,0.05,512,1,4096,1,1,512,0.3735383131524889,0.3730335719958605
0609T193938Z_Rp9zW0,a9a,3,0.01,0.2,1,256,4096,1,1,512,1.1713600733336944,1.1713600733336944
0609T194003Z_56edlX,a9a,4,0.01,0.2,2,256,4096,1,1,512,0.7611891416159943,0.7611891416159943
0609T194343Z_kBUQ5t,a9a,1,0.01,0.002,128,128,4096,1,1,512,0.4564260866187302,0.4564260866187302
0609T201622Z_QaohLj,a9a,3,0.01,0.002,4096,256,4096,1,1,512,1.559953262323732,1.559953262323732
0609T194130Z_RW0ELu,a9a,0,0.01,0.5,256,32,4096,1,1,512,0.39724236166624943,0.38850561180996734
0609T194243Z_6GGBNr,a9a,0,0.01,5.0,1024,2,4096,1,1,512,0.7816542432837662,0.6929614944587853
0609T194117Z_cShxIa,a9a,3,0.01,0.05,32,256,4096,1,1,512,1.3550130569058856,1.3550130569058856
0609T194007Z_40TkYS,a9a,4,0.01,0.002,128,32,4096,1,1,512,0.901673149758934,0.901673149758934
0609T194416Z_zHn1mf,a9a,0,0.01,1.0,1024,64,4096,1,1,512,0.5057911101874534,0.5057911101874534
0609T194332Z_eePIBH,a9a,0,0.01,0.2,16,256,4096,1,1,512,0.3847411793181595,0.3774213052240785
0609T194531Z_3oZM7p,a9a,1,0.01,0.001,64,64,4096,1,1,512,0.4630505878956804,0.4630505878956804
0609T202447Z_5rrDtS,a9a,0,0.01,0.05,8192,8,4096,1,1,512,0.3768425369103648,0.3768425369103648
0609T194128Z_NZEtHL,a9a,4,0.01,0.02,32,8,4096,1,1,512,0.373611354321229,0.3733113037119562
0609T193954Z_8Q6o4G,a9a,3,0.01,0.05,256,64,4096,1,1,512,1.174343735610179,1.174343735610179
0609T194707Z_1So7ST,a9a,1,0.01,0.1,1024,32,4096,1,1,512,0.3732032368576561,0.37299726706011976
0609T200159Z_bmKI5m,a9a,4,0.01,0.001,512,512,4096,1,1,512,1.5584383803508501,1.5584383803508501
0609T201216Z_TckTMT,a9a,3,0.01,5.0,8192,256,4096,1,1,512,0.9466687643859396,0.7834253995033528
0609T194805Z_BzrGMb,a9a,1,0.01,0.05,32,128,4096,1,1,512,0.37412699635932783,0.3735445070642115
0609T194522Z_A2x34i,a9a,1,0.01,0.5,1024,2,4096,1,1,512,0.3759079210248771,0.3754939838566629
0609T194253Z_Urd5DE,a9a,1,0.01,0.1,256,32,4096,1,1,512,0.373565863024789,0.3729976611518368
0609T194009Z_1YFNkE,a9a,4,0.01,0.001,256,32,4096,1,1,512,1.1485411995261534,1.1485411995261534
0609T193936Z_2Z2OD7,a9a,3,0.01,0.1,32,2,4096,1,1,512,0.3772058608679183,0.3772058608679183
0609T193954Z_AjlLi7,a9a,4,0.01,2.0,2,2,4096,1,1,512,1.9039751452595068,1.2527737400167736
0609T194209Z_RVQmKE,a9a,0,0.01,0.5,512,32,4096,1,1,512,0.3952771200684573,0.3911779466185213
0609T194011Z_OXabKH,a9a,3,0.01,1.0,8,128,4096,1,1,512,0.6202406374386837,0.6202406374386837
0609T194004Z_H2Zdez,a9a,3,0.01,0.001,1024,64,4096,1,1,512,1.5468613013773684,1.5468613013773684
0609T194408Z_yL8NqU,a9a,1,0.01,0.005,16,8,4096,1,1,512,0.38070120370294586,0.37404109691581583
0609T204516Z_M9JDVd,a9a,1,0.01,1.0,2048,1,4096,1,1,512,0.37320400998763703,0.3730439059375566
0609T203402Z_VzB39X,a9a,0,0.01,5.0,2048,64,4096,1,1,512,1.89221243455688,1.5736567493451044
0609T194026Z_3xtQHQ,a9a,0,0.01,0.02,4,4,4096,1,1,512,0.4366344788003159,0.4366344788003159
0609T194155Z_sHanPG,a9a,4,0.01,0.002,1,64,4096,1,1,512,1.1956927964633093,1.1956927964633093
0609T202049Z_h6KrEn,a9a,0,0.01,0.02,2048,4,4096,1,1,512,0.4358670873039253,0.4358670873039253
0609T204940Z_Ey7Zct,a9a,1,0.01,0.001,8192,2,4096,1,1,512,0.3727260063586194,0.3727260063586194
0609T194216Z_ATdTT1,a9a,0,0.01,0.1,1024,2,4096,1,1,512,0.3727998663163679,0.3727998663163679
0609T194008Z_paOUXV,a9a,4,0.01,5.0,2,64,4096,1,1,512,0.5456638835917181,0.5456638835917181
0609T194009Z_M3Ngh2,a9a,4,0.01,0.2,256,4,4096,1,1,512,0.3730680686138388,0.3729976103229865
0609T194210Z_gSGicF,a9a,0,0.01,0.1,512,16,4096,1,1,512,0.3729951284674127,0.3729951284674127
0609T194251Z_KLyBAQ,a9a,1,0.01,0.01,256,64,4096,1,1,512,0.3729431452673526,0.3729431452673526
0609T193946Z_DHbTsm,a9a,3,0.01,0.002,8,16,4096,1,1,512,1.4120138038675318,1.4120138038675318
0609T194036Z_1v6SOG,a9a,4,0.01,0.005,512,128,4096,1,1,512,1.2135229934353011,1.2135229934353011
0609T193947Z_jERVcU,a9a,3,0.01,0.1,128,32,4096,1,1,512,0.8858328062558416,0.8858328062558416
0609T193927Z_q95HS1,a9a,3,0.01,0.02,256,1,4096,1,1,512,0.4360704910783004,0.4360704910783004
0609T193940Z_zZwr7S,a9a,3,0.01,0.001,8,4,4096,1,1,512,1.3246394362847131,1.3246394362847131
0609T202832Z_SrQBwU,a9a,0,0.01,0.05,8192,64,4096,1,1,512,0.3769093773498637,0.3769093773498637
0609T194211Z_903tXL,a9a,0,0.01,0.1,16,8,4096,1,1,512,0.3748543582625199,0.3747588154847416
0609T194416Z_278zTa,a9a,1,0.01,0.01,16,8,4096,1,1,512,0.3779538828123879,0.3742962442340623
0609T205608Z_vlxi5p,a9a,1,0.01,0.5,4096,4,4096,1,1,512,0.3827537831434989,0.3811366594634364
0609T193942Z_XHsrXd,a9a,3,0.01,2.0,128,64,4096,1,1,512,0.3941082630796491,0.3941082630796491
0609T194117Z_emJBBZ,a9a,0,0.01,0.2,64,8,4096,1,1,512,0.3740043054098061,0.3739731734362856
0609T194108Z_QvXZCT,a9a,4,0.01,0.05,1,32,4096,1,1,512,0.39194409277212017,0.39194409277212017
0609T194206Z_jvbJgu,a9a,0,0.01,10.0,1,32,4096,1,1,512,9.970353485946653,1.5736567493450897
0609T194304Z_YoqGjS,a9a,0,0.01,0.02,32,4,4096,1,1,512,0.4357300975179841,0.4357300975179841
0609T194008Z_Gfl0gY,a9a,4,0.01,0.001,256,128,4096,1,1,512,1.403359978009155,1.403359978009155
0609T194211Z_V4Ua4I,a9a,0,0.01,0.001,64,16,4096,1,1,512,1.1372304658511792,1.1372304658511792
0609T194023Z_EQlKIo,a9a,3,0.01,0.005,1,256,4096,1,1,512,1.5405840534757833,1.5405840534757833
0609T194101Z_SStTaD,a9a,4,0.01,0.005,16,32,4096,1,1,512,0.6888701658619395,0.6888701658619395
0609T211934Z_5CHvQI,a9a,1,0.01,0.1,2048,256,4096,1,1,512,0.37363656471398027,0.3734194696700352
0609T194340Z_6kO25S,a9a,1,0.01,0.02,512,8,4096,1,1,512,0.3730223984109057,0.3728213879435114
0609T200154Z_K2k24N,a9a,3,0.01,0.02,4,512,4096,1,1,512,1.5116513507838802,1.5116513507838802
0609T194351Z_bZWeLO,a9a,0,0.01,0.05,1,256,4096,1,1,512,0.4096984098650637,0.3944219767986988
0609T202358Z_mub4xg,a9a,0,0.01,0.005,4096,4,4096,1,1,512,0.750797851546716,0.750797851546716
0609T194011Z_te9rkU,a9a,4,0.01,0.05,256,32,4096,1,1,512,0.3846867675309881,0.3846867675309881
0609T194436Z_AyvyHM,a9a,1,0.01,5.0,8,256,4096,1,1,512,1.4195792735575292,1.2880608229863375
0609T194004Z_q7XNpb,a9a,4,0.01,2.0,2,64,4096,1,1,512,0.39779680236441145,0.39779680236441145
0609T193935Z_pRbDhl,a9a,3,0.01,10.0,64,8,4096,1,1,512,0.6118560379844307,0.6118560379844307
0609T202639Z_Yq2QNq,a9a,0,0.01,0.1,2048,32,4096,1,1,512,0.3730998093825877,0.3730998093825877
0609T194402Z_Or0xcH,a9a,1,0.01,0.05,512,128,4096,1,1,512,0.3728520793978682,0.3728520793978682
0609T215659Z_ik93Lo,a9a,1,0.01,0.005,8192,512,4096,1,1,512,0.4780627606209332,0.4780627606209332
0609T201012Z_JkmSk6,a9a,3,0.01,0.05,8192,2,4096,1,1,512,0.41157883903950093,0.41157883903950093
0609T194112Z_29ygS6,a9a,0,0.01,0.02,2,32,4096,1,1,512,0.4360299086971733,0.4360299086971733
0609T205341Z_go8q6r,a9a,1,0.01,0.002,4096,4,4096,1,1,512,0.3727296962817318,0.37272956072631946
0609T193954Z_FZt7LM,a9a,3,0.01,0.02,256,128,4096,1,1,512,1.3843744118637051,1.3843744118637051
0609T194257Z_BAZwwj,a9a,1,0.01,0.001,16,1,4096,1,1,512,0.3867890015425771,0.3739295607298235
0609T194054Z_A3BSqe,a9a,0,0.01,2.0,2,32,4096,1,1,512,1.0747913960687578,1.0747913960687578
0609T201515Z_MS6Y95,a9a,3,0.01,0.005,4096,256,4096,1,1,512,1.5404622011491174,1.5404622011491174
0609T194604Z_CSRGTG,a9a,1,0.01,10.0,32,128,4096,1,1,512,3.615311499241472,1.5736567493450893
0609T194250Z_WbH7oM,a9a,0,0.01,0.1,1,64,4096,1,1,512,0.42572089148498604,0.3887336624602353
0609T211947Z_IDtyPu,a9a,1,0.01,0.002,4096,64,4096,1,1,512,0.4039614581085631,0.4039614581085631
0609T212630Z_wt5eeE,a9a,1,0.01,10.0,4096,256,4096,1,1,512,2.9123939348536387,1.5736567493451383
0609T201047Z_MiwNWz,a9a,3,0.01,10.0,8192,2,4096,1,1,512,7.739131664587455,0.613223284826379
0609T194146Z_tf9dRn,a9a,1,0.01,2.0,128,2,4096,1,1,512,0.4631399247692716,0.4245196150179911
0609T194012Z_7dI6Oi,a9a,0,0.01,10.0,64,1,4096,1,1,512,0.7724793734389572,0.7724793734389572
0609T202627Z_P3cg60,a9a,0,0.01,0.001,2048,64,4096,1,1,512,1.137517974513708,1.137517974513708
0609T194526Z_ZXJ7Yv,a9a,1,0.01,0.001,32,2,4096,1,1,512,0.3749579134799671,0.3733904303940392
0609T200209Z_EiqKzn,a9a,0,0.01,0.2,512,512,4096,1,1,512,0.3777076545737362,0.3767179548305721
0609T201559Z_jUQe5L,a9a,4,0.01,0.02,4096,32,4096,1,1,512,0.4458174462311174,0.4458174462311174
0609T194039Z_4yhAMJ,a9a,0,0.01,2.0,4,2,4096,1,1,512,0.8991027101213296,0.6027356363402183
0609T200208Z_iQ3MeU,a9a,1,0.01,0.002,128,512,4096,1,1,512,0.6502090873111579,0.6502090873111579
0609T201013Z_nwJnVY,a9a,3,0.01,0.002,4096,1,4096,1,1,512,1.0015608838686567,1.0015608838686567
0609T193950Z_LcBLcC,a9a,3,0.01,0.01,256,128,4096,1,1,512,1.4600056686513714,1.4600056686513714
0609T200203Z_AvaBEw,a9a,0,0.01,5.0,4,512,4096,1,1,512,2.481808923039788,1.5736567493450897
0609T194019Z_pmQ0Ja,a9a,4,0.01,0.002,2,256,4096,1,1,512,1.4749096123957883,1.4749096123957883
0609T204201Z_kn11e9,a9a,1,0.01,0.002,2048,4,4096,1,1,512,0.3727464195902267,0.37273403929518334
0609T194004Z_OJOJ6P,a9a,4,0.01,0.01,256,8,4096,1,1,512,0.37303356945060734,0.37303356945060734
0609T194744Z_lPD7Ft,a9a,1,0.01,0.1,32,16,4096,1,1,512,0.37511539537672,0.3744755804020123
0609T194739Z_xIVjUe,a9a,1,0.01,1.0,32,64,4096,1,1,512,0.5032722670527779,0.5006594580293909
0609T210402Z_xDJEJ2,a9a,1,0.01,0.005,4096,16,4096,1,1,512,0.372734231791396,0.372734231791396
0609T194328Z_OfHv30,a9a,1,0.01,2.0,256,256,4096,1,1,512,0.9146366267979984,0.817880523587548
0609T194240Z_7nJyyw,a9a,1,0.01,1.0,256,8,4096,1,1,512,0.4595516484437022,0.4456506186463487
0609T194203Z_lCI6Z2,a9a,1,0.01,0.2,4,8,4096,1,1,512,0.4590887131075496,0.4133940112769221
0609T210749Z_b7E3bn,a9a,1,0.01,0.1,8192,64,4096,1,1,512,0.3732667622173006,0.3732350737497705
0609T193933Z_gnyeOi,a9a,3,0.01,5.0,256,2,4096,1,1,512,0.8387025034924203,0.41213299368727135
0609T194056Z_CjUbXL,a9a,4,0.01,0.002,16,16,4096,1,1,512,0.5909518273384182,0.5909518273384182
0609T193936Z_dJhvtP,a9a,3,0.01,0.01,2,16,4096,1,1,512,1.2041651197149836,1.2041651197149836
0609T194227Z_XQ5qL3,a9a,0,0.01,0.001,1024,32,4096,1,1,512,1.137468167848379,1.137468167848379
0609T194256Z_INBiF5,a9a,0,0.01,0.5,1024,4,4096,1,1,512,0.3764263566753036,0.3764263566753036
0609T201718Z_2EQUpa,a9a,4,0.01,0.1,2048,32,4096,1,1,512,0.3742908371147196,0.3742908371147196
0609T194009Z_PtI11A,a9a,4,0.01,2.0,128,256,4096,1,1,512,0.44810629480568986,0.44810629480568986
0609T202153Z_M1cqMN,a9a,0,0.01,0.2,8192,16,4096,1,1,512,0.37381599434557344,0.3737143598675317
0609T194508Z_0zbqNo,a9a,1,0.01,0.1,16,64,4096,1,1,512,0.3781975196948708,0.3745241915063339
0609T194020Z_dsigMf,a9a,4,0.01,2.0,8,2,4096,1,1,512,0.5513678946311826,0.5513678946311826
0609T194249Z_CvjIUI,a9a,0,0.01,0.005,1024,16,4096,1,1,512,0.7506755076190715,0.7506755076190715
0609T200154Z_tTv21X,a9a,3,0.01,2.0,8,512,4096,1,1,512,0.8178560973183209,0.8178560973183209
0609T202010Z_SPt2kD,a9a,0,0.01,0.001,8192,2,4096,1,1,512,1.1376000654012035,1.1376000654012035
0609T194034Z_lM3MWu,a9a,4,0.01,2.0,8,16,4096,1,1,512,0.4660403049915365,0.3953711348090056
0609T194117Z_dd3ZMF,a9a,0,0.01,0.01,8,16,4096,1,1,512,0.5598783604923652,0.5598783604923652
0609T194054Z_5kzHb7,a9a,0,0.01,0.02,256,8,4096,1,1,512,0.4360947303944156,0.4360947303944156
0609T200158Z_ipr2lB,a9a,0,0.01,0.5,1,512,4096,1,1,512,0.6599265880182554,0.5534880963479054
0609T201528Z_yFpV35,a9a,4,0.01,0.01,4096,1,4096,1,1,512,0.3727532540649859,0.3727446602779267
0609T215442Z_BTAtY1,a9a,4,0.01,0.001,4096,512,4096,1,1,512,1.5584145651924772,1.5584145651924772
0609T193929Z_X4Ah7M,a9a,3,0.01,0.05,1,2,4096,1,1,512,0.4255788161971864,0.4255788161971864
0609T200201Z_C91vVf,a9a,4,0.01,0.001,16,512,4096,1,1,512,1.5585629182516851,1.5585629182516851
0609T194119Z_GN70X1,a9a,0,0.01,0.2,256,16,4096,1,1,512,0.37398936470710825,0.3733604735898274
0609T194051Z_HiZrVS,a9a,0,0.01,2.0,4,8,4096,1,1,512,0.8767990906286289,0.8767990906286289
